,ts,PID,MINFLT,MAJFLT,VSTEXT,VSIZE,RSIZE,VGROW,RGROW,MEM,y
6126,1554231055,4101,17,5,2153,1.0,153.4,132.0,8412.0,0.04,0
6127,1554239880,4373,2066,0,148,17644.0,2364.0,0.0,0.0,0.0,0
6128,1556146248,52886,1985,0,148,17884.0,2712.0,0.0,0.0,0.0,1
6129,1554229505,3197,0,0,193,2.3,319.3,0.0,0.0,0.09,0
6130,1556215648,3292,1910,0,148,17924.0,2428.0,0.0,0.0,0.0,1
6131,1556214278,2576,0,0,121,22308.0,640.0,0.0,0.0,0.0,1
6132,1554228370,1371,5,0,36,19296.0,820.0,0.0,0.0,0.0,0
6133,1556214703,2499,0,0,415,40184.0,2288.0,0.0,0.0,0.0,1
6134,1554242800,3197,0,0,193,2.3,279.0,0.0,0.0,0.08,0
6135,1554238775,2501,0,0,148,353.6,3636.0,0.0,0.0,0.0,0
6136,1554242840,1483,0,0,10415,537.4,23896.0,0.0,0.0,0.01,0
6137,1554228650,3086,0,0,49,627.8,17548.0,0.0,668.0,0.0,0
6138,1554223060,2774,16,0,10,1.3,92996.0,16.0,0.0,0.02,0
6139,1556207648,3103,0,0,2132,2.5,28092.0,0.0,0.0,0.01,1
6140,1556218428,3128,0,0,978,2.9,22916.0,0.0,0.0,0.01,1
6141,1556209303,3128,0,0,978,2.9,22916.0,0.0,0.0,0.01,1
6142,1554225295,2795,0,0,297,456.9,15864.0,0.0,0.0,0.0,0
6143,1554239325,1483,0,0,10415,537.4,23896.0,0.0,0.0,0.01,0
6144,1554231815,2774,150,0,10,1.3,63736.0,0.0,32.0,0.02,0
6145,1556175878,2633,0,0,66,553.8,18384.0,0.0,0.0,0.0,1
6146,1556142613,2766,137,0,10,1.4,82832.0,0.0,0.0,0.02,1
6147,1554242340,2327,0,0,245,40296.0,2188.0,0.0,0.0,0.0,0
6148,1556209563,2731,0,0,35,280.1,5144.0,0.0,0.0,0.0,1
6149,1554232270,4219,235,0,110,4444.0,648.0,4444.0,648.0,0.0,0
6150,1554233675,1326,0,0,17,19140.0,0.0,0.0,4.0,0.0,0
6151,1556217883,3632,0,0,0,0.0,0.0,0.0,0.0,0.0,1
6152,1556210963,1967,8,0,36,159.8,4396.0,0.0,0.0,0.0,1
6153,1556218113,2633,2,0,66,553.8,18384.0,0.0,0.0,0.0,1
6154,1554236895,2583,1117,5,11,274.3,2192.0,274.3,2192.0,0.0,0
6155,1556219008,2608,9,0,589,650.6,42532.0,0.0,0.0,0.01,1
6156,1554228005,3752,0,0,959,114.7,99.8,0.0,0.0,0.03,0
6157,1556209788,3058,0,0,280,710.1,22236.0,0.0,0.0,0.01,1
6158,1556211533,2849,8,0,1350,1.4,48316.0,0.0,0.0,0.01,1
6159,1554233645,1137,0,0,129,16376.0,572.0,0.0,32.0,0.0,0
6160,1556206483,2847,0,0,297,718.4,18184.0,0.0,0.0,0.0,1
6161,1554223555,2501,0,0,148,353.5,4556.0,0.0,0.0,0.0,0
6162,1554225105,3676,2079,0,148,17648.0,2416.0,0.0,4.0,0.0,0
6163,1554241615,1442,28,0,2219,758.0,267.1,5252.0,2272.0,0.07,0
6164,1556207523,3293,1909,0,148,17624.0,2372.0,0.0,0.0,0.0,1
6165,1556139833,52722,2,0,596,191.8,9416.0,0.0,152.0,0.0,1
6166,1556181798,2576,0,0,121,22308.0,640.0,0.0,0.0,0.0,1
6167,1554219905,2537,0,0,223,642.3,11556.0,0.0,0.0,0.0,0
6168,1556209583,1967,0,0,36,159.8,4396.0,0.0,0.0,0.0,1
6169,1556214163,3292,1909,0,148,17924.0,2428.0,0.0,0.0,0.0,1
6170,1556206938,3031,0,0,127,246.4,11540.0,0.0,0.0,0.0,1
6171,1554226020,1378,0,0,95,18604.0,2016.0,0.0,88.0,0.0,0
6172,1554243610,1483,0,0,10415,537.4,23896.0,0.0,0.0,0.01,0
6173,1554231375,3776,0,0,956,27308.0,3356.0,0.0,308.0,0.0,0
6174,1556181728,3103,0,0,2132,2.5,28220.0,0.0,0.0,0.01,1
6175,1556158573,1460,0,0,148,280.7,4056.0,0.0,0.0,0.0,1
6176,1556131988,51591,742,0,0,0.0,0.0,0.0,0.0,0.0,1
6177,1556216838,2838,0,0,4,857.6,44596.0,0.0,0.0,0.01,1
6178,1554228995,2751,0,0,69,174.1,2784.0,0.0,4.0,0.0,0
6179,1554233020,1483,99,42,10415,537.4,39368.0,0.0,3288.0,0.01,0
6180,1554231640,2199,0,0,25,20012.0,812.0,0.0,20.0,0.0,0
6181,1556206573,1457,0,0,2219,334.3,71104.0,0.0,0.0,0.02,1
6182,1556210238,3727,266,0,0,0.0,0.0,0.0,0.0,0.0,1
6183,1554229110,1256,0,0,25,20012.0,924.0,0.0,4.0,0.0,0
6184,1556184558,1695,0,0,12,9480.0,3496.0,0.0,0.0,0.0,1
6185,1554241015,2797,8,0,1350,1.4,98828.0,0.0,0.0,0.03,0
6186,1556145078,1861,8,0,36,159.8,3628.0,0.0,0.0,0.0,1
6187,1556182488,1208,0,0,7,274.6,5164.0,0.0,0.0,0.0,1
6188,1554225885,1851,0,0,36,159.8,4320.0,0.0,72.0,0.0,0
6189,1556218628,3058,0,0,280,710.1,22236.0,0.0,0.0,0.01,1
6190,1554228380,1442,0,0,2219,754.0,298.2,0.0,0.0,0.08,0
6191,1554228655,3793,1,0,978,2.9,17472.0,0.0,936.0,0.0,0
6192,1556185398,2821,318,0,10,1.3,99.4,160.0,0.0,0.03,1
6193,1554230495,2908,0,0,39,423.1,5692.0,0.0,84.0,0.0,0
6194,1554220520,3725,279,0,0,0.0,0.0,0.0,0.0,0.0,0
6195,1554230355,2547,0,0,66,710.1,24832.0,0.0,500.0,0.01,0
6196,1556138493,52887,1283,0,148,17880.0,2596.0,0.0,0.0,0.0,1
6197,1556217848,3292,1909,0,148,17924.0,2428.0,0.0,0.0,0.0,1
6198,1554220125,2830,1,0,141,436.0,5228.0,0.0,0.0,0.0,0
6199,1556216818,2821,0,0,10,1.3,99.4,0.0,0.0,0.03,1
6200,1554220655,3734,808,0,140,71240.0,2228.0,71240.0,2228.0,0.0,0
6201,1556130283,3282,2497,0,148,18524.0,3540.0,0.0,0.0,0.0,1
6202,1554227520,1851,0,0,36,159.8,4036.0,0.0,0.0,0.0,0
6203,1556210063,3293,1913,0,148,17624.0,2372.0,0.0,0.0,0.0,1
6204,1554241370,3793,0,0,978,2.9,12868.0,0.0,0.0,0.0,0
6205,1554224905,1339,19,0,47,497.2,5200.0,0.0,0.0,0.0,0
6206,1554242960,4032,0,0,0,0.0,0.0,0.0,0.0,0.0,0
6207,1554241860,3677,2064,0,148,17948.0,2612.0,0.0,0.0,0.0,0
6208,1556205988,2045,0,0,149,233.8,4584.0,0.0,0.0,0.0,1
6209,1556218303,2821,0,0,10,1.3,99.4,0.0,0.0,0.03,1
6210,1554238165,1668,0,0,12,9480.0,292.0,0.0,0.0,0.0,0
6211,1556214598,3292,1909,0,148,17924.0,2428.0,0.0,0.0,0.0,1
6212,1554234845,4333,252,0,0,0.0,0.0,0.0,0.0,0.0,0
6213,1554232330,3897,740,4,0,0.0,0.0,0.0,0.0,0.0,0
6214,1554243070,3311,0,0,18,441.1,2560.0,0.0,0.0,0.0,0
6215,1556177138,1401,3,0,36,19296.0,824.0,0.0,0.0,0.0,1
6216,1554226470,3893,79,0,124,36724.0,3188.0,104.0,84.0,0.0,0
6217,1556213618,3293,1909,0,148,17624.0,2372.0,0.0,0.0,0.0,1
6218,1554241895,4374,2065,0,148,17636.0,2368.0,0.0,0.0,0.0,0
6219,1556208838,2886,0,0,350,315.3,7400.0,0.0,0.0,0.0,1
6220,1556219168,3292,1912,0,148,17924.0,2428.0,0.0,0.0,0.0,1
6221,1554235195,2801,1,1,127,454.3,14692.0,0.0,0.0,0.0,0
6222,1554230395,2584,0,0,154,537.9,13632.0,0.0,720.0,0.0,0
6223,1554227200,2533,0,0,589,632.5,21316.0,0.0,0.0,0.01,0
6224,1556213073,2593,3,0,31,729.2,20068.0,0.0,0.0,0.01,1
6225,1554219115,2076,2116,7,217,294.6,5676.0,294.6,5676.0,0.0,0
6226,1556212403,2593,3,0,31,729.2,20068.0,0.0,0.0,0.01,1
6227,1556213938,2633,0,0,66,553.8,18384.0,0.0,0.0,0.0,1
6228,1556138638,3282,1992,0,148,18524.0,3540.0,0.0,0.0,0.0,1
6229,1556175888,2882,0,0,36,381.1,16928.0,0.0,0.0,0.0,1
6230,1554243850,4372,2066,0,148,17644.0,2368.0,0.0,0.0,0.0,0
6231,1556219133,3058,0,0,280,710.1,22236.0,0.0,0.0,0.01,1
6232,1556172693,3295,1907,0,148,17628.0,2392.0,0.0,4.0,0.0,1
6233,1554221740,3801,0,0,0,0.0,0.0,0.0,0.0,0.0,0
6234,1554232730,4216,118,10,0,0.0,0.0,0.0,0.0,0.0,0
6235,1556181828,3128,0,0,978,2.9,22924.0,0.0,0.0,0.01,1
6236,1554227085,1374,0,0,16,9288.0,936.0,0.0,28.0,0.0,0
6237,1556218518,2849,8,0,1350,1.4,48316.0,0.0,0.0,0.01,1
6238,1556134748,1473,0,0,10415,607.7,34644.0,0.0,0.0,0.01,1
6239,1556216278,3294,1915,0,148,17916.0,2420.0,0.0,0.0,0.0,1
6240,1554220085,2460,0,0,281,607.4,15512.0,0.0,0.0,0.0,0
6241,1554236460,1371,5,0,36,19296.0,656.0,0.0,0.0,0.0,0
6242,1556210353,3293,1913,0,148,17624.0,2372.0,0.0,0.0,0.0,1
6243,1556219573,3632,0,0,0,0.0,0.0,0.0,0.0,0.0,1
6244,1556212648,1695,0,0,12,9480.0,3496.0,0.0,0.0,0.0,1
6245,1554223255,3676,2058,0,148,17648.0,2372.0,0.0,0.0,0.0,0
6246,1554228150,3678,2104,0,148,17948.0,2500.0,0.0,0.0,0.0,0
6247,1554230210,4040,14,0,17,37288.0,5620.0,0.0,4.0,0.0,0
6248,1554241055,2460,0,0,281,609.8,11356.0,0.0,0.0,0.0,0
6249,1556210458,3294,1913,0,148,17916.0,2420.0,0.0,0.0,0.0,1
6250,1556208993,2821,0,0,10,1.3,99.4,0.0,0.0,0.03,1
6251,1556218168,3295,1909,0,148,17920.0,2420.0,0.0,0.0,0.0,1
6252,1554230475,3900,0,0,67,188.8,7464.0,0.0,436.0,0.0,0
6253,1556155468,3128,0,0,978,2.8,22976.0,0.0,0.0,0.01,1
6254,1554243440,3257,11965,0,193,1.7,186.9,2048.0,7736.0,0.05,0
6255,1556212253,3293,1909,0,148,17624.0,2372.0,0.0,0.0,0.0,1
6256,1554220380,2318,0,0,211,254.8,4980.0,0.0,0.0,0.0,0
6257,1556207548,2849,8,0,1350,1.4,48316.0,0.0,0.0,0.01,1
6258,1554231960,2993,0,0,127,246.5,6392.0,0.0,20.0,0.0,0
6259,1554230025,2325,16,6,869,362.1,3136.0,73732.0,0.0,0.0,0
6260,1554224560,3892,232,1,0,0.0,0.0,0.0,0.0,0.0,0
6261,1554236790,2008,174,0,596,184.3,2852.0,184.3,2852.0,0.0,0
6262,1554229055,1137,0,0,129,16376.0,1452.0,0.0,224.0,0.0,0
6263,1554220685,3738,286,0,0,0.0,0.0,0.0,0.0,0.0,0
6264,1554241935,1668,0,0,12,9480.0,292.0,0.0,0.0,0.0,0
6265,1556187028,3295,1909,0,148,17920.0,2416.0,0.0,0.0,0.0,1
6266,1554242505,1371,5,0,36,19296.0,656.0,0.0,0.0,0.0,0
6267,1556151318,3103,0,0,2132,2.5,28108.0,0.0,0.0,0.01,1
6268,1554222285,2498,0,0,121,22412.0,752.0,0.0,0.0,0.0,0
6269,1556159753,1967,0,0,36,159.8,4392.0,0.0,0.0,0.0,1
6270,1556219313,1495,0,0,10415,545.4,50232.0,0.0,0.0,0.01,1
6271,1554221860,3119,0,0,3063,725.9,116.8,0.0,0.0,0.03,0
6272,1554235520,2794,34,10,33,465.9,7988.0,0.0,0.0,0.0,0
6273,1556179323,2835,0,0,124,623.7,18084.0,0.0,0.0,0.0,1
6274,1556211368,3293,1914,0,148,17624.0,2372.0,0.0,0.0,0.0,1
6275,1556173008,2838,0,0,4,857.6,44596.0,0.0,0.0,0.01,1
6276,1556179898,2849,8,0,1350,1.4,48468.0,0.0,0.0,0.01,1
6277,1554220075,3155,0,0,280,707.8,19576.0,0.0,0.0,0.01,0
6278,1554232505,4168,1418,0,0,0.0,0.0,0.0,0.0,0.0,0
6279,1556184503,1457,0,0,2219,334.3,71104.0,0.0,0.0,0.02,1
6280,1556219608,2633,0,0,66,553.8,18384.0,0.0,0.0,0.0,1
6281,1556210468,3293,1913,0,148,17624.0,2372.0,0.0,0.0,0.0,1
6282,1556156103,2882,0,0,36,381.1,16928.0,0.0,0.0,0.0,1
6283,1554228235,3311,0,0,18,441.1,4272.0,0.0,0.0,0.0,0
6284,1554225375,3965,1619,0,956,27308.0,4248.0,27308.0,4248.0,0.0,0
6285,1554228830,2708,0,0,35,352.1,4952.0,0.0,40.0,0.0,0
6286,1556216043,3508,0,0,0,0.0,0.0,0.0,0.0,0.0,1
6287,1556209333,3294,1909,0,148,17916.0,2420.0,0.0,0.0,0.0,1
6288,1554231060,2797,0,0,1350,1.4,103.0,0.0,1724.0,0.03,0
6289,1554234870,4330,336,0,0,0.0,0.0,0.0,0.0,0.0,0
6290,1554235650,2753,5,0,6,200.3,2144.0,0.0,0.0,0.0,0
6291,1554231600,1319,0,0,728,61380.0,1060.0,0.0,264.0,0.0,0
6292,1554223900,2798,0,0,114,465.6,13636.0,0.0,2024.0,0.0,0
6293,1554227880,3899,0,0,76,42220.0,2240.0,0.0,0.0,0.0,0
6294,1556180778,3294,1909,0,148,17916.0,2420.0,0.0,0.0,0.0,1
6295,1556129953,2807,0,0,36,381.1,15424.0,0.0,0.0,0.0,1
6296,1554233305,2318,0,0,211,254.8,3056.0,0.0,680.0,0.0,0
6297,1554227335,3086,2,0,49,627.8,18216.0,0.0,0.0,0.0,0
6298,1556183028,3292,1913,0,148,17924.0,2420.0,0.0,0.0,0.0,1
6299,1556175913,3293,1919,0,148,17920.0,2416.0,0.0,0.0,0.0,1
6300,1554239285,3197,0,0,193,2.3,273.1,0.0,220.0,0.07,0
6301,1556131368,3280,2496,0,148,18604.0,3532.0,0.0,0.0,0.0,1
6302,1556212363,1401,9,0,36,19296.0,824.0,0.0,0.0,0.0,1
6303,1556137708,52886,1980,0,148,17884.0,2592.0,0.0,0.0,0.0,1
6304,1556216513,3292,1913,0,148,17924.0,2428.0,0.0,0.0,0.0,1
6305,1556219213,1457,0,0,2219,334.3,71104.0,0.0,0.0,0.02,1
6306,1554232800,4231,188,0,0,0.0,0.0,0.0,0.0,0.0,0
6307,1554228265,3676,2104,0,148,17648.0,2436.0,0.0,0.0,0.0,0
6308,1554236190,1381,0,0,277,363.7,1664.0,0.0,180.0,0.0,0
6309,1554236325,3155,121,10,280,711.5,17540.0,0.0,228.0,0.0,0
6310,1554223590,1371,7,0,36,19296.0,820.0,0.0,0.0,0.0,0
6311,1556152533,2576,0,0,121,22308.0,640.0,0.0,0.0,0.0,1
6312,1556212823,2835,0,0,124,623.7,18084.0,0.0,0.0,0.0,1
6313,1556217538,3534,0,0,66,538.8,14464.0,0.0,0.0,0.0,1
6314,1556217078,2821,0,0,10,1.3,99.4,0.0,0.0,0.03,1
6315,1556212933,3292,1909,0,148,17924.0,2428.0,0.0,0.0,0.0,1
6316,1554221370,3756,2944,0,0,0.0,0.0,0.0,0.0,0.0,0
6317,1556179588,2821,40,0,10,1.3,99.6,0.0,0.0,0.03,1
6318,1556174288,2499,0,0,415,40184.0,2288.0,0.0,0.0,0.0,1
6319,1556184258,3058,0,0,280,710.1,22344.0,0.0,0.0,0.01,1
6320,1554224180,2788,0,0,4,857.6,46736.0,0.0,0.0,0.01,0
6321,1556142163,3144,0,0,2132,2.5,24404.0,0.0,0.0,0.01,1
6322,1556182238,3293,1913,0,148,17624.0,2368.0,0.0,0.0,0.0,1
6323,1556211398,3743,266,0,0,0.0,0.0,0.0,0.0,0.0,1
6324,1556186508,2499,0,0,415,40184.0,2288.0,0.0,0.0,0.0,1
6325,1556207793,3294,1909,0,148,17916.0,2420.0,0.0,0.0,0.0,1
6326,1556180903,2849,8,0,1350,1.4,48468.0,0.0,0.0,0.01,1
6327,1554236955,2685,1053,0,74,344.0,1904.0,344.0,1904.0,0.0,0
6328,1554240540,1851,7,0,36,159.8,2004.0,0.0,0.0,0.0,0
6329,1554227775,2774,79,0,10,1.3,80648.0,80.0,0.0,0.02,0
6330,1556177123,3293,1926,0,148,17920.0,2416.0,0.0,0.0,0.0,1
6331,1556212198,3103,0,0,2132,2.5,28092.0,0.0,0.0,0.01,1
6332,1554240230,1371,5,0,36,19296.0,656.0,0.0,0.0,0.0,0
6333,1556217543,1196,0,0,1071,342.2,7496.0,0.0,0.0,0.0,1
6334,1554226455,1668,0,0,12,9480.0,3500.0,0.0,0.0,0.0,0
6335,1556154343,2544,0,0,129,30780.0,700.0,0.0,0.0,0.0,1
6336,1554225720,2809,0,0,36,381.0,16716.0,0.0,204.0,0.0,0
6337,1556212328,1967,8,0,36,159.8,4396.0,0.0,0.0,0.0,1
6338,1556218203,1457,0,0,2219,334.3,71104.0,0.0,0.0,0.02,1
6339,1556129658,1494,0,0,2219,390.0,82020.0,0.0,0.0,0.02,1
6340,1554227620,3790,0,0,2132,2.4,33756.0,0.0,0.0,0.01,0
6341,1556215383,3292,1909,0,148,17924.0,2428.0,0.0,0.0,0.0,1
6342,1554241655,2547,0,0,66,710.1,19932.0,0.0,0.0,0.01,0
6343,1554219065,2798,3154,11,114,465.5,11428.0,465.5,11428.0,0.0,0
6344,1554234630,1483,1,1,10415,537.4,25112.0,0.0,0.0,0.01,0
6345,1556183568,2882,0,0,36,381.1,16928.0,0.0,0.0,0.0,1
6346,1554243895,1825,7,5,56,27456.0,712.0,0.0,0.0,0.0,0
6347,1556207528,2499,0,0,415,40184.0,2288.0,0.0,0.0,0.0,1
6348,1554243580,1442,0,0,2219,758.0,267.1,0.0,0.0,0.07,0
6349,1556174488,2882,0,0,36,381.1,16928.0,0.0,0.0,0.0,1
6350,1554229615,1371,10,0,36,19296.0,796.0,0.0,0.0,0.0,0
6351,1556218378,1401,5,0,36,19296.0,824.0,0.0,0.0,0.0,1
6352,1556183303,3128,0,0,978,2.9,22924.0,0.0,0.0,0.01,1
6353,1554240010,3676,2064,0,148,18016.0,2580.0,0.0,0.0,0.0,0
6354,1556214348,3293,1909,0,148,17624.0,2372.0,0.0,0.0,0.0,1
6355,1554235045,3793,0,0,978,2.9,12868.0,0.0,0.0,0.0,0
6356,1554233785,4287,213,0,0,0.0,0.0,0.0,0.0,0.0,0
6357,1554220770,1483,0,0,10415,537.4,54344.0,0.0,0.0,0.01,0
6358,1556150853,3293,1904,0,148,17616.0,2332.0,0.0,0.0,0.0,1
6359,1554226520,4039,514,7,0,0.0,0.0,0.0,0.0,0.0,0
6360,1554233770,4284,212,0,0,0.0,0.0,0.0,0.0,0.0,0
6361,1554231285,2830,0,0,141,436.0,4492.0,0.0,88.0,0.0,0
6362,1556210138,2882,0,0,36,381.1,16928.0,0.0,0.0,0.0,1
6363,1554223940,3676,2055,0,148,17648.0,2372.0,0.0,0.0,0.0,0
6364,1556140118,2532,0,0,78,122.0,3036.0,0.0,244.0,0.0,1
6365,1554234110,2501,66,3,148,353.5,3576.0,0.0,120.0,0.0,0
6366,1556182233,3295,1913,0,148,17920.0,2412.0,0.0,0.0,0.0,1
6367,1554238790,3675,2066,0,148,17948.0,2604.0,0.0,0.0,0.0,0
6368,1556133168,2468,0,0,281,609.6,16024.0,0.0,0.0,0.0,1
6369,1554241705,3675,2064,0,148,17948.0,2604.0,0.0,0.0,0.0,0
6370,1554229150,1594,0,0,118,39688.0,852.0,0.0,108.0,0.0,0
6371,1554229020,3677,2109,0,148,17948.0,2492.0,0.0,0.0,0.0,0
6372,1554222000,2533,0,0,589,632.5,26524.0,0.0,0.0,0.01,0
6373,1554239330,2547,0,0,66,710.1,19928.0,0.0,0.0,0.01,0
6374,1554236055,2501,0,0,148,353.5,3636.0,0.0,0.0,0.0,0
6375,1556177798,2499,0,0,415,40184.0,2288.0,0.0,0.0,0.0,1
6376,1556206478,2633,2,0,66,553.8,18384.0,0.0,0.0,0.0,1
6377,1554231725,4129,218,0,0,0.0,0.0,0.0,0.0,0.0,0
6378,1556214223,3128,0,0,978,2.9,22916.0,0.0,0.0,0.01,1
6379,1556175678,2835,0,0,124,623.7,18084.0,0.0,0.0,0.0,1
6380,1554232815,4233,326,0,0,0.0,0.0,0.0,0.0,0.0,0
6381,1554224165,3752,0,0,959,114.7,99.8,0.0,0.0,0.03,0
6382,1556174108,1495,0,0,10415,545.4,50344.0,0.0,0.0,0.01,1
6383,1554233690,4266,210,3,0,0.0,0.0,0.0,0.0,0.0,0
6384,1556209043,1967,0,0,36,159.8,4396.0,0.0,0.0,0.0,1
6385,1556208303,2821,80,0,10,1.3,99.4,0.0,0.0,0.03,1
6386,1554241530,2809,0,0,36,381.0,4932.0,0.0,0.0,0.0,0
6387,1556210878,2821,0,0,10,1.3,99.4,0.0,0.0,0.03,1
6388,1556207973,3292,1909,0,148,17924.0,2428.0,0.0,0.0,0.0,1
6389,1556139003,1424,4,0,36,19296.0,692.0,0.0,0.0,0.0,1
6390,1554221155,3119,0,0,3063,725.9,116.8,0.0,0.0,0.03,0
6391,1556211673,2882,0,0,36,381.1,16928.0,0.0,0.0,0.0,1
6392,1554238260,2770,0,0,193,332.4,8196.0,0.0,4.0,0.0,0
6393,1554220650,2420,0,0,415,40212.0,2304.0,0.0,0.0,0.0,0
6394,1556207628,1457,0,0,2219,334.3,71104.0,0.0,0.0,0.02,1
6395,1554240650,3675,2065,0,148,17948.0,2604.0,0.0,0.0,0.0,0
6396,1554242005,2523,3,0,31,931.9,10424.0,0.0,0.0,0.0,0
6397,1554222150,2420,0,0,415,40212.0,2304.0,0.0,0.0,0.0,0
6398,1554241240,3677,2066,0,148,17948.0,2612.0,0.0,0.0,0.0,0
6399,1556133728,1424,4,0,36,19296.0,692.0,0.0,0.0,0.0,1
6400,1554229405,3898,0,0,76,42220.0,2252.0,0.0,0.0,0.0,0
6401,1554237985,3086,0,0,49,627.8,10528.0,0.0,1208.0,0.0,0
6402,1554237910,3197,0,0,193,2.3,272.8,0.0,0.0,0.07,0
6403,1556213333,2576,0,0,121,22308.0,640.0,0.0,0.0,0.0,1
6404,1556209533,2633,0,0,66,553.8,18384.0,0.0,0.0,0.0,1
6405,1554228735,2742,0,0,82,478.0,9924.0,0.0,1664.0,0.0,0
6406,1554224725,1339,0,0,47,497.2,5200.0,0.0,0.0,0.0,0
6407,1556174363,2593,0,0,31,729.2,18024.0,0.0,0.0,0.0,1
6408,1554226960,2932,0,0,24,264.0,2860.0,0.0,128.0,0.0,0
6409,1556141988,2544,0,0,66,627.5,19856.0,0.0,0.0,0.01,1
6410,1554229555,3086,0,0,49,627.8,17548.0,0.0,0.0,0.0,0
6411,1554238545,2797,11,1,1350,1.4,98828.0,0.0,4.0,0.03,0
6412,1556217668,3292,1909,0,148,17924.0,2428.0,0.0,0.0,0.0,1
6413,1556176718,3295,1925,0,148,17920.0,2408.0,0.0,0.0,0.0,1
6414,1556175223,1457,0,0,2219,333.8,71104.0,0.0,0.0,0.02,1
6415,1554235000,3752,0,0,959,114.7,99.0,0.0,0.0,0.03,0
6416,1554235890,1371,5,0,36,19296.0,656.0,0.0,0.0,0.0,0
6417,1554240165,2501,0,0,148,353.6,3636.0,0.0,0.0,0.0,0
6418,1554233470,1063,0,0,44,75364.0,1880.0,0.0,108.0,0.0,0
6419,1556205958,1196,162,0,1071,342.2,7496.0,0.0,0.0,0.0,1
6420,1556209118,1517,0,0,531,392.3,32616.0,0.0,0.0,0.01,1
6421,1554241915,2327,0,0,245,40296.0,2188.0,0.0,0.0,0.0,0
6422,1556186028,1457,0,0,2219,334.3,71104.0,0.0,0.0,0.02,1
6423,1556212588,2608,9,0,589,648.4,40476.0,0.0,0.0,0.01,1
6424,1556215033,3292,1914,0,148,17924.0,2428.0,0.0,0.0,0.0,1
6425,1556174283,3294,1922,0,148,17916.0,2396.0,288.0,0.0,0.0,1
6426,1556213603,3292,1909,0,148,17924.0,2428.0,0.0,0.0,0.0,1
6427,1554232880,4242,70,0,0,0.0,0.0,0.0,0.0,0.0,0
6428,1556207823,1457,0,0,2219,334.3,71104.0,0.0,0.0,0.02,1
6429,1556214013,3128,0,0,978,2.9,22916.0,0.0,0.0,0.01,1
6430,1554234725,4310,112,8,0,0.0,0.0,0.0,0.0,0.0,0
6431,1556212583,2838,0,0,4,857.6,44596.0,0.0,0.0,0.01,1
6432,1556185393,3405,0,0,0,0.0,0.0,0.0,0.0,0.0,1
6433,1556181158,2882,0,0,36,381.1,16928.0,0.0,0.0,0.0,1
6434,1554221550,3155,53,0,280,710.1,22728.0,16.0,0.0,0.01,0
6435,1554240830,2420,0,0,415,40212.0,2240.0,0.0,0.0,0.0,0
6436,1554222020,3793,0,0,978,2.6,18332.0,0.0,60.0,0.0,0
6437,1554240270,3790,79,0,2132,2.4,28784.0,2032.0,2112.0,0.01,0
6438,1554223680,1851,0,0,36,159.8,4392.0,0.0,0.0,0.0,0
6439,1554224365,3897,737,3,76,42220.0,2240.0,42220.0,2240.0,0.0,0
6440,1556217993,1457,0,0,2219,334.3,71104.0,0.0,0.0,0.02,1
6441,1556213503,3295,1909,0,148,17920.0,2420.0,0.0,0.0,0.0,1
6442,1554220410,2698,7,0,357,808.8,4060.0,0.0,0.0,0.0,0
6443,1554226750,2588,0,0,73,377.8,6252.0,0.0,1176.0,0.0,0
6444,1554237345,2008,0,0,596,184.3,2672.0,0.0,180.0,0.0,0
6445,1556177003,1401,3,0,36,19296.0,824.0,0.0,0.0,0.0,1
6446,1554221535,2788,0,0,4,857.6,46736.0,0.0,0.0,0.01,0
6447,1554230975,3452,0,0,110,4444.0,640.0,0.0,96.0,0.0,0
6448,1554234455,1824,2,1,9,27408.0,968.0,0.0,36.0,0.0,0
6449,1554241630,2797,8,0,1350,1.4,98828.0,0.0,0.0,0.03,0
6450,1554227795,3155,15,0,280,711.5,23872.0,0.0,0.0,0.01,0
6451,1554240280,1483,0,0,10415,537.4,23896.0,0.0,0.0,0.01,0
6452,1554243625,2533,0,0,589,634.2,17016.0,0.0,0.0,0.0,0
6453,1556215423,3757,1118,0,0,0.0,0.0,0.0,0.0,0.0,1
6454,1556218298,1401,3,0,36,19296.0,824.0,0.0,0.0,0.0,1
6455,1554231515,1103,0,0,889,326.6,2224.0,0.0,28.0,0.0,0
6456,1554238405,3155,0,0,280,711.5,17644.0,0.0,0.0,0.0,0
6457,1556213283,2886,0,0,350,315.3,7400.0,0.0,0.0,0.0,1
6458,1554230695,2005,0,0,596,184.3,3112.0,0.0,2144.0,0.0,0
6459,1556133183,2567,0,0,154,537.8,13792.0,0.0,0.0,0.0,1
6460,1554220890,3676,2040,0,148,17624.0,2356.0,0.0,8.0,0.0,0
6461,1554239075,2809,0,0,36,381.0,4932.0,0.0,0.0,0.0,0
6462,1556211288,2835,0,0,124,623.7,18084.0,0.0,0.0,0.0,1
6463,1554220670,3737,311,0,0,0.0,0.0,0.0,0.0,0.0,0
6464,1554234410,2483,6,0,415,39392.0,1308.0,0.0,128.0,0.0,0
6465,1556206788,1457,0,0,2219,334.3,71104.0,0.0,0.0,0.02,1
6466,1556146243,52885,1984,0,148,17880.0,2712.0,0.0,0.0,0.0,1
6467,1556173843,3103,0,0,2132,2.5,28220.0,0.0,0.0,0.01,1
6468,1554239165,2797,9,0,1350,1.4,98828.0,0.0,0.0,0.03,0
6469,1554243655,3677,2066,0,148,17948.0,2612.0,0.0,0.0,0.0,0
